compound_abcnews,pos_abcnews,neg_abcnews,neu_abcnews,tweet_abcnews,tweet_time_abcnews,tweet_ago_abcnews,compound_CNN,pos_CNN,neg_CNN,neu_CNN,tweet_CNN,tweet_time_CNN,tweet_ago_CNN,compound_CBS,pos_CBS,neg_CBS,neu_CBS,tweet_CBS,tweet_time_CBS,tweet_ago_CBS,compound_nytimes,pos_nytimes,neg_nytimes,neu_nytimes,tweet_nytimes,tweet_time_nytimes,tweet_ago_nytimes,compound_BBC,pos_BBC,neg_BBC,neu_BBC,tweet_BBC,tweet_time_BBC,tweet_ago_BBC,compound_NPR,pos_NPR,neg_NPR,neu_NPR,tweet_NPR,tweet_time_NPR,tweet_ago_NPR
-0.7096,0.0,-0.396,0.604,Former Comancheros bikie boss injured by car bomb in Athens https://t.co/DuctVNVpqc,2019-03-01 19:08:09+00:00,0.0,0.0,0.0,0.0,1.0,Local fishermen walking through a mangrove forest in Brazil found something that shouldn't be there: the carcass of… https://t.co/KDatnTmPUv,2019-03-02 06:01:06+00:00,14.97,0.4003,0.105,0.0,0.895,RT @CBSAllAccess: Our girl gang is 💯💯 Tag your besties to let them know which role they play in your #GalentinesDay group! 👯‍ https://t.co/…,2019-02-13 17:57:37+00:00,1178.25,-0.2263,0.0,-0.101,0.899,"Rep. Elijah Cummings, the chairman of the House Oversight and Reform Committee, demanded access to documents relate… https://t.co/Sx7EI8jxdv",2019-03-02 02:30:03+00:00,14.98,0.4404,0.221,-0.151,0.627,The decision to allow Australia to dump one million tonnes of 'sludge' onto the Great Barrier Reef has been describ… https://t.co/30goDIzZ74,2019-02-25 18:01:08+00:00,60.05,0.34,0.13,0.0,0.87,The House oversight committee's leader says an investigation into the White House's security clearance practices is… https://t.co/s70K1HfFhA,2019-03-01 17:02:00+00:00,14.47
-0.296,0.0,-0.155,0.845,"Fast bikes, nudity and no men: inside a wild weekend for full-throttle queens https://t.co/yqZYxWpKki",2019-03-01 19:08:09+00:00,5.2,0.3818,0.167,0.0,0.833,A snowplow driver in California found a woman alive inside a car buried in snow https://t.co/QzEdhkrejl https://t.co/L8BSm2hbK2,2019-03-02 05:46:08+00:00,15.13,0.2235,0.106,0.0,0.894,"Can't. Stop. Watching. 

Relive the ✨magic✨ that was the @DollyParton tribute with @MileyCyrus and @MarenMorris rig… https://t.co/qhd7QgRXI3",2019-02-12 22:19:22+00:00,19.85,-0.5423,0.0,-0.226,0.774,"RT @meslackman: India and Pakistan quarrel, and the people of Kashmir suffer.   https://t.co/9mojRXZD3h",2019-03-02 02:15:04+00:00,14.97,0.0,0.0,0.0,1.0,"TONIGHT: Alan Partridge is (somehow) back on our screens...

Steve Coogan told @laurenlaverne what we can expect fr… https://t.co/okdPBJlVMW",2019-02-25 17:01:05+00:00,63.3,-0.2023,0.0,-0.101,0.899,"Readers submitted nearly 300 questions regarding the controversial GMO mosquitoes, on topics ranging from the poten… https://t.co/rdlYvjcwW4",2019-03-01 16:47:32+00:00,25.53
0.0,0.0,0.0,1.0,#ANALYSIS: Ita Buttrose has a message for Morrison — but is he listening? https://t.co/dFdNXsL9om,2019-03-01 19:02:57+00:00,12.12,0.4019,0.137,0.0,0.863,".@CNNBusiness tested out Microsoft's new augmented reality headset, the HoloLens 2. Here's how it can help certain… https://t.co/lsm6HD1wVV",2019-03-02 05:31:00+00:00,14.88,0.0,0.0,0.0,1.0,"RT @CBSAllAccess: Discover a place where new stories previously unimagined are being told.  
#CBSAllAccess. IT’S ON.
https://t.co/y8LectikV…",2019-02-12 21:59:31+00:00,211.52,0.0,0.0,0.0,1.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/CVs5OkQmim,2019-03-02 02:00:06+00:00,15.02,0.0,0.0,0.0,1.0,"RT @bbcthesocial: The poem about homophobia in Glasgow that made an impact all over the world ❤️ 

#TimeForLove https://t.co/H08O7JCGVD",2019-02-25 15:57:47+00:00,5.82,0.3612,0.111,0.0,0.889,"They may not quite be in the year 3000, but ""Sucker"" nonetheless serves up a grown-up vision of The Jonas Brothers… https://t.co/GSCfqBNj7G",2019-03-01 16:22:00+00:00,7.42
-0.2263,0.0,-0.213,0.787,"Forget recycling, we need to fix 'wish-cycling' https://t.co/zcTPcUWKFp",2019-03-01 18:50:50+00:00,19.33,0.0,0.0,0.0,1.0,Alexandria Ocasio-Cortez will become a superhero in a new comic book https://t.co/JBP8UWZwtd https://t.co/3aVtLaiOMU,2019-03-02 05:16:07+00:00,8.07,0.0,0.0,0.0,1.0,Learn about Black History with @TichinaArnold and CBS. #BlackHistoryMonth https://t.co/fQpMqizb2Q,2019-02-12 18:28:00+00:00,928.68,0.2263,0.196,-0.162,0.642,"""Credit builder"" loans are for people with no or low credit scores. Two tech start-ups are offering the loans, whic… https://t.co/zZgQuM9F7s",2019-03-02 01:45:05+00:00,14.97,0.0,0.0,0.0,1.0,"RT @BBCLookEast: #AlanPartridge is back. Ahead of his new @BBCOne show, it's time for a guide to his home county of Norfolk. https://t.co/Z…",2019-02-25 15:51:58+00:00,110.88,0.0,0.0,0.0,1.0,(2/2) The pilot has been identified in Indian media as Abhinandan Varthaman. His aircraft was shot down over Pakist… https://t.co/BJ0WO2VUz1,2019-03-01 16:14:35+00:00,0.33
0.4404,0.244,0.0,0.756,Who's watching the water? Experts urge better groundwater monitoring https://t.co/oDAQIlMP6x,2019-03-01 18:31:30+00:00,9.3,0.0,0.0,0.0,1.0,A never-before released Dr. Seuss book is coming out this fall https://t.co/hLxyEJMuLr https://t.co/k4PHRHSZmf,2019-03-02 05:08:03+00:00,6.92,0.7096,0.365,0.0,0.635,"Unbelievable performances, surprise appearances, and acceptance speeches that’ll tug at your heartstrings. Watch th… https://t.co/R0PZB9X5ao",2019-02-12 02:59:19+00:00,239.32,-0.7425,0.1,-0.326,0.574,"Research that could make flu viruses more dangerous, and that the government suspended in 2014 because of safety co… https://t.co/BgXTHTGnsc",2019-03-02 01:30:07+00:00,15.05,0.25,0.179,-0.137,0.684,"Medical emergencies are scary enough at the best of times. For Malcolm Roberts, experiencing intestinal bleeding wh… https://t.co/jx4PIEkCVN",2019-02-25 14:01:05+00:00,29.87,0.1531,0.082,0.0,0.918,JUST IN: (1/2) Pakistan has returned a captured Indian fighter pilot. Pakistani TV showed the pilot crossing the tw… https://t.co/SpW9mZom0w,2019-03-01 16:14:15+00:00,11.52
-0.4767,0.0,-0.205,0.795,#ANALYSIS: Why cheap cheese is worse for dairy farmers than $1 milk https://t.co/IJHHk8A6cL,2019-03-01 18:22:12+00:00,6.12,0.0,0.0,0.0,1.0,"Legendary singer Marvin Gaye is getting a commemorative stamp from the US Postal Service, which will debut on what… https://t.co/dYUZ2L1aQW",2019-03-02 05:01:08+00:00,15.05,0.4404,0.172,0.0,0.828,"Last night was truly @KaceyMusgraves' ""Golden Hour."" 👏👏👏

Watch more touching moments here: https://t.co/qVJ2VeaWYx https://t.co/eIe0YGtSkW",2019-02-11 23:00:00+00:00,61.43,-0.3182,0.072,-0.124,0.803,"RT @malachybrowne: An important aspect of the Douma chemical attack - as @EliotHiggins observed before, and which is not mentioned in the O…",2019-03-02 01:15:04+00:00,14.97,0.8271,0.325,0.0,0.675,"😭😆❤️ 
Olivia Colman being completely Olivia Colman, as she collects her Academy Award for Best Actress.
#Oscars2019 https://t.co/KcvwpPwQtc",2019-02-25 13:31:13+00:00,30.15,0.0,0.0,0.0,1.0,"YouTube says it has already disabled comments on ""tens of millions of videos that could be subject to predatory beh… https://t.co/SsDVUhYefA",2019-03-01 16:02:44+00:00,15.68
-0.4767,0.0,-0.22,0.78,Why cheap cheese is worse for dairy farmers than $1 milk https://t.co/IJHHk8A6cL,2019-03-01 18:16:05+00:00,12.35,0.0,0.0,0.0,1.0,There are plenty of reasons for parents to be leery about what their kids can find on social media. But the Momo Ch… https://t.co/G0AAucfkpJ,2019-03-02 04:46:05+00:00,15.02,0.0,0.0,0.0,1.0,"From touching tributes and collaborations to heart-pumping dance routines, there were so many incredible #GRAMMYs p… https://t.co/NbmAz4IcoI",2019-02-11 21:58:34+00:00,80.05,-0.5267,0.0,-0.18,0.82,A woman in Los Angeles was sentenced to 15 years in prison this week for what the authorities said was an unprovoke… https://t.co/T8gBLsQWAg,2019-03-02 01:00:06+00:00,15.1,0.4574,0.15,0.0,0.85,"Here's a Monday treat for you... a sneak peek at the upcoming #HisDarkMaterials on @BBCOne! 🙌
Starring @DafneKeen,… https://t.co/gGIyo9zsow",2019-02-25 13:01:04+00:00,60.0,-0.2263,0.0,-0.137,0.863,"YouTube Bans Comments On Videos Deemed Vulnerable To Pedophiles, Amid Ad Pullback https://t.co/QC2NEJzKvo",2019-03-01 15:47:03+00:00,5.05
-0.4767,0.0,-0.162,0.838,"Decoy cars, fake phones and deals: What it takes to get Aussies out of foreign jails https://t.co/icLTesVSzC",2019-03-01 18:03:44+00:00,239.17,0.0,0.0,0.0,1.0,It was almost midnight when scientists from the U. of Michigan heard a scratching noise in the leaves and saw a din… https://t.co/bGa8FO7lPm,2019-03-02 04:31:04+00:00,9.6,0.3182,0.103,0.0,0.897,"RT @CBSAllAccess: .@LucyLiu will star in ""Why Women Kill,"" a #CBSAllAccess Original Series that follows the lives of three women dealing wi…",2019-02-11 20:38:31+00:00,56.53,0.7506,0.299,0.0,0.701,Building ethical artificial intelligence is an enormously complex task. It gets even harder when stakeholders reali… https://t.co/HjSSXPDcSc,2019-03-02 00:45:00+00:00,14.78,0.4588,0.172,-0.09,0.738,The #Oscars are over for another year - here are some of the best pics you may have missed. 👉… https://t.co/C5qvh9Jdxj,2019-02-25 12:01:04+00:00,131.52,0.4588,0.143,0.0,0.857,"The OG trainspotting crew is back in a book author Irvine Welsh is calling ""the grand finale of 'Trainspotting.'""… https://t.co/TwjQttIaWI",2019-03-01 15:42:00+00:00,21.0
0.4215,0.219,0.0,0.781,Pakistan to take India to the United Nations over 'eco-terrorism' https://t.co/qHtKtEmcnk,2019-03-01 14:04:34+00:00,87.67,0.4404,0.178,0.0,0.822,"RT @CuomoPrimeTime: ""The President has the legal right to direct someone to receive a security clearance,"" says Rep. David Cicilline. ""But…",2019-03-02 04:21:28+00:00,0.42,0.8122,0.28,0.0,0.72,Just can't get enough of these #GRAMMYs couples! Take a look at all the darling duos who enjoyed last night's epic… https://t.co/DjeMQQh2fN,2019-02-11 19:41:59+00:00,35.48,0.296,0.104,0.0,0.896,"In Opinion

John Dean writes: ""There is one overarching similarity that Mr. Cohen and I share. He came to understan… https://t.co/BfbIcWMn8y",2019-03-02 00:30:13+00:00,15.1,0.3612,0.22,-0.108,0.673,"Some kindly passers-by in Estonia had a narrow escape after accidentally bundling a wild wolf into their car, think… https://t.co/ASmAodWG5A",2019-02-25 09:49:33+00:00,78.55,0.4019,0.144,0.0,0.856,"Several 2020 Democratic candidates have said they're in favor of reparations for African-Americans. 

Now, they fac… https://t.co/0JoJsfzkmn",2019-03-01 15:21:00+00:00,14.55
0.7351,0.307,0.0,0.693,. @stephendziedzic says Australian policy-makers hope Australia and Indonesia's soon to be signed free trade agreem… https://t.co/zHqc6sfnPw,2019-03-01 12:36:54+00:00,19.98,0.3818,0.165,-0.096,0.739,"No, that's not a Vincent van Gogh painting. NASA's Juno spacecraft sent back some lovely new photos of Jupiter… https://t.co/Xjt2ZWUy1E",2019-03-02 04:21:03+00:00,4.93,0.0,0.0,0.0,1.0,"She's back! Country music icon @reba returns to host the 54th #ACMawards live from Vegas on Sunday, April 7:… https://t.co/3Q0NXEEsrr",2019-02-11 19:06:30+00:00,11.43,0.0,0.0,0.0,1.0,"RT @carlzimmer: I have a story today about the long, twisted road to a forensic DNA test that can tell the difference between identical twi…",2019-03-02 00:15:07+00:00,15.07,-0.128,0.156,-0.175,0.669,"Love, murder and plenty of mystery. 🕵️‍♀️🕵️‍♂️
Here's what to expect from season two of Shakespeare and Hathaway: P… https://t.co/gbogvj074x",2019-02-25 08:31:00+00:00,86.95,0.0,0.0,0.0,1.0,"It's called a hoodwinker, and until it washed up on a Santa Barbara beach, it hadn't been seen in the Northern Hemi… https://t.co/OWghDO8cpA",2019-03-01 15:06:27+00:00,33.45
0.0772,0.075,0.0,0.925,"Residents in Bougainville will vote in October on whether they want independence from Papua New Guinea,… https://t.co/OtbIlrcP65",2019-03-01 12:16:55+00:00,21.1,0.0,0.0,0.0,1.0,"SpaceX's new Crew Dragon capsule, which is built to carry NASA astronauts to the International Space Station, will… https://t.co/yZUkaoq2tM",2019-03-02 04:16:07+00:00,5.02,0.3612,0.116,0.0,0.884,Could there be a new single from @ShawnMendes and @MileyCyrus coming soon? Looks like you’ll just have to wait and… https://t.co/rS9vKaFVqg,2019-02-11 18:55:04+00:00,115.07,0.0,0.0,0.0,1.0,"Who's running for president in 2020? Check our tracker.
https://t.co/2Eh6Ph9JGO",2019-03-02 00:00:03+00:00,14.93,0.0,0.0,0.0,1.0,This owl is all of us every Monday morning 😴🦉 https://t.co/IFmI0H55vL,2019-02-25 07:04:03+00:00,59.1,0.5789,0.173,-0.062,0.765,"""The sheep are your children, your mother, your grandmother. They are your charges, but they also take care of you,… https://t.co/T0141cGrEp",2019-03-01 14:33:00+00:00,22.0
